sensor_id,time,x,y,temperature
5,4.896,0.75,-0.75,0.019602540562772015
5,4.944,0.75,-0.75,0.019797130293655502
5,4.992,0.75,-0.75,0.019990906524905937
6,0.0,0.75,0.75,0.054349506154891834
6,0.048,0.75,0.75,0.055938489634129236
6,0.096,0.75,0.75,0.05751183967694739
6,0.14400000000000002,0.75,0.75,0.059068619836501725
6,0.192,0.75,0.75,0.060607132071589326
6,0.24,0.75,0.75,0.062123386824471015
6,0.28800000000000003,0.75,0.75,0.0636120295856203
6,0.336,0.75,0.75,0.06506839523548504
6,0.384,0.75,0.75,0.0664894079819637
6,0.432,0.75,0.75,0.0678734928279001
6,0.48,0.75,0.75,0.06922015661848485
6,0.528,0.75,0.75,0.07052957933602712
6,0.5760000000000001,0.75,0.75,0.07180231270821723
6,0.624,0.75,0.75,0.07303908464170744
6,0.672,0.75,0.75,0.07424068247990706
6,0.72,0.75,0.75,0.07540788850882153
6,0.768,0.75,0.75,0.07654144786054015
6,0.8160000000000001,0.75,0.75,0.07764205552154682
6,0.864,0.75,0.75,0.07871035404398616
6,0.912,0.75,0.75,0.07974693684655428
6,0.96,0.75,0.75,0.08075235408968497
6,1.008,0.75,0.75,0.08172711940671959
6,1.056,0.75,0.75,0.0826717165566653
6,1.104,0.75,0.75,0.08358660552839395
6,1.1520000000000001,0.75,0.75,0.08447222789476971
6,1.2,0.75,0.75,0.08532901136577546
6,1.248,0.75,0.75,0.08615737356998769
6,1.296,0.75,0.75,0.0869577251328236
6,1.344,0.75,0.75,0.0877304721354335
6,1.3920000000000001,0.75,0.75,0.08847601804046591
6,1.44,0.75,0.75,0.08919476516642971
6,1.488,0.75,0.75,0.08988711578465694
6,1.536,0.75,0.75,0.09055347290400267
6,1.584,0.75,0.75,0.09119424079954397
6,1.6320000000000001,0.75,0.75,0.0918098253332396
6,1.68,0.75,0.75,0.0924006341070504
6,1.728,0.75,0.75,0.09296707648247494
6,1.776,0.75,0.75,0.09350956349480863
6,1.824,0.75,0.75,0.0940285076856183
6,1.872,0.75,0.75,0.09452432287284862
6,1.92,0.75,0.75,0.09499742387454779
6,1.968,0.75,0.75,0.09544822619932718
6,2.016,0.75,0.75,0.09587714571426988
6,2.064,0.75,0.75,0.09628459829900353
6,2.112,0.75,0.75,0.09667099949298862
6,2.16,0.75,0.75,0.0970367641416927
6,2.208,0.75,0.75,0.09738230604617362
6,2.2560000000000002,0.75,0.75,0.09770803761964596
6,2.3040000000000003,0.75,0.75,0.09801436955381787
6,2.352,0.75,0.75,0.0983017104971375
6,2.4,0.75,0.75,0.09857046674655078
6,2.448,0.75,0.75,0.09882104195393247
6,2.496,0.75,0.75,0.09905383684798981
6,2.544,0.75,0.75,0.0992692489721411
6,2.592,0.75,0.75,0.0994676724386303
6,2.64,0.75,0.75,0.09964949769894223
6,2.688,0.75,0.75,0.0998151113304244
6,2.736,0.75,0.75,0.09996489583889523
6,2.7840000000000003,0.75,0.75,0.10009922947691759
6,2.832,0.75,0.75,0.10021848607733837
6,2.88,0.75,0.75,0.10032303490163437
6,2.928,0.75,0.75,0.10041324050255941
6,2.976,0.75,0.75,0.1004894626005553
6,3.024,0.75,0.75,0.10055205597336643
6,3.072,0.75,0.75,0.10060137035828429
6,3.12,0.75,0.75,0.10063775036644124
6,3.168,0.75,0.75,0.10066153540857192
6,3.216,0.75,0.75,0.10067305963166394
6,3.2640000000000002,0.75,0.75,0.10067265186592728
6,3.3120000000000003,0.75,0.75,0.10066063558152191
6,3.36,0.75,0.75,0.10063732885449589
6,3.408,0.75,0.75,0.1006030443414008
6,3.456,0.75,0.75,0.10055808926206748
6,3.504,0.75,0.75,0.10050276539004185
6,3.552,0.75,0.75,0.10043736905019864
